YBR126C	Q00764	283
YBR127C	P16140	284
YBR128C	P38270	285
YBR129C	P38271	286
YBR130C	P38272	287
YBR131W	P38273	288
YBR132C	P38090	289
YBR133C	P38274	290
YBR135W	P20486	291
YBR136W	P38111	292
YBR137W	P38276	293
YBR138C	P38277	294
YBR139W	P38109	295
YBR140C	P18963	296
YBR141C	P38278	297
YBR142W	P38112	298
YBR143C	P12385	299
YBR145W	P38113	300
YBR146W	P38120	301
YBR148W	P38280	302
YBR149W	P38115	303
YBR150C	P38114	304
YBR151W	P38281	305
YBR152W	P38282	306
YBR153W	P33312	307
YBR154C	P20434	308
YBR155W	P33313	309
YBR156C	P38283	310
YBR157C	P38284	311
YBR158W	P38285	312
YBR159W	P38286	313
YBR160W	P00546	314
YBR161W	P38287	315
YBR162C	P38288	316
YBR162W-A	P38374	317
YBR164C	P38116	318
YBR166C	P20049	319
YBR167C	P38291	320
YBR168W	P38292	321
YBR169C	P32590	322
YBR170C	P33755	323
YBR171W	P33754	324
YBR172C	P32909	325
YBR173C	P38293	326
YBR175W	P38123	327
YBR176W	P38122	328
YBR177C	P38295	329
YBR179C	P38297	330
YBR180W	P38125	331
YBR182C	P38128	332
YBR183W	P38298	333
YBR185C	P38300	334
YBR186W	P38126	335
YBR188C	P38302	336
YBR189W	P05755	337
YBR191W	Q02753	338
YBR192W	P38127	339
YBR193C	P38304	340
YBR194W	P38305	341
YBR195C	P13712	342
YBR196C	P12709	343
YBR197C	P38306	344
YBR198C	P38129	345
YBR199W	P38131	346
YBR200W	P29366	347
YBR201W	P38307	348
YBR202W	P38132	349
YBR203W	P38308	350
YBR205W	P38130	351
YBR207W	P38310	352
YBR208C	P32528	353
YBR210W	P38312	354
YBR211C	P38313	355
YBR212W	P32831	356
YBR213W	P15807	357
YBR214W	P38314	358
YBR215W	Q01448	359
YBR216C	P38315	360
YBR217W	P38316	361
YBR218C	P32327	362
YBR221C	P32473	363
YBR222C	P38137	364
YBR223C	P38319	365
YBR225W	P38321	366
YBR227C	P38323	367
YBR228W	P38324	368
YBR229C	P38138	369
YBR230C	P38325	370
YBR231C	P38326	371
YBR233W	P69850	372
YBR234C	P38328	373
YBR235W	P38329	374
YBR236C	P32783	375
YBR237W	P21372	376
YBR238C	P38330	377
YBR239C	P38140	378
YBR241C	P38142	379
YBR242W	P38331	380
YBR243C	P07286	381
YBR244W	P38143	382
YBR245C	P38144	383
YBR246W	P38332	384
YBR247C	P38333	385
YBR248C	P33734	386
YBR249C	P32449	387
YBR250W	P33757	388
YBR251W	P33759	389
YBR252W	P33317	390
YBR253W	P32570	391
YBR254C	P38334	392
YBR255W	P38335	393
YBR256C	P38145	394
YBR257W	P38336	395
YBR258C	P38337	396
YBR259W	P38338	397
YBR260C	P38339	398
YBR262C	P38341	399
YBR263W	P37292	400
YBR264C	P38146	401
YBR265W	P38342	402
YBR267W	P38344	403
YBR268W	P36532	404
YBR269C	P38345	405
YBR270C	P38346	406
YBR271W	P38347	407
YBR272C	P38348	408
YBR273C	P38349	409
YBR274W	P38147	410
YBR275C	P29539	411
YBR276C	P38148	412
YBR278W	P27344	413
YBR279W	P38351	414
YBR280C	P38352	415
YBR281C	P38149	416
YBR282W	P36526	417
YBR283C	P38353	418
YBR284W	P38150	419
YBR285W	P38354	420
YBR286W	P37302	421
YBR287W	P38355	422
YBR288C	P38153	423
YBR289W	P18480	424
YBR290W	P38356	425
YBR291C	P38152	426
YBR293W	P38358	427
YBR295W	P38360	428
YBR296C	P38361	429
YBR297W	P38157	430
YBR298C	P38156	431
YBR299W	P38158	432
YCL001W	P25560	433
YCL004W	P25578	434
YCL005W	Q3E7B6	435
YCL008C	P25604	436
YCL009C	P25605	437
YCL010C	P25554	438
YCL011C	P25555	439
YCL014W	P25558	440
YCL016C	P25559	441
YCL017C	P25374	442
YCL024W	P25389	443
YCL027W	P11710	444
YCL028W	P25367	445
YCL029C	P11709	446
YCL030C	P00815	447
YCL031C	P25368	448
YCL032W	P25344	449
YCL033C	P25566	450
YCL034W	P25369	451
YCL035C	P25373	452
YCL036W	P25370	453
YCL037C	P25567	454
YCL038C	P25568	455
YCL039W	P25569	456
YCL040W	P17709	457
YCL042W	P25572	458
YCL043C	P17967	459
YCL044C	P25573	460
YCL045C	P25574	461
YCL047C	P25576	462
YCL048W	P25380	463
YCL050C	P16550	464
YCL051W	P25579	465
YCL052C	P25580	466
YCL054W	P25582	467
YCL055W	P25583	468
YCL056C	P25584	469
YCL057W	P25375	470
YCL059C	P25586	471
YCL061C	P25588	472
YCL063W	P25591	473
YCL066W	P0CY07	474
YCL067C	P0CY09	475
YCL068C	P25593	476
YCR002C	P25342	477
YCR003W	P25348	478
YCR004C	P25349	479
YCR005C	P08679	480
YCR007C	P25354	481
YCR008W	P25333	482
YCR009C	P25343	483
YCR010C	P25613	484
YCR011C	P25371	485
YCR012W	P00560	486
YCR014C	P25615	487
YCR015C	P25616	488
YCR016W	P25617	489
YCR017C	P25618	490
YCR018C	P09007	491
YCR020C-A	P23059	492
YCR020W-B	Q9URQ5	493
YCR021C	P25619	494
YCR023C	P25351	495
YCR024C	P25345	496
YCR024C-A	P32903	497
YCR026C	P25353	498
YCR027C	P25378	499
YCR028C	P25621	500
YCR028C-A	P32445	501
YCR030C	P25623	502
YCR031C	P06367	503
YCR032W	P25356	504
YCR033W	P25357	505
YCR034W	P25358	506
YCR035C	P25359	507
YCR036W	P25332	508
YCR037C	P25360	509
YCR038C	P25300	510
YCR042C	P23255	511
YCR043C	P25361	512
YCR044C	P25625	513
YCR045C	P25381	514
YCR046C	P25626	515
YCR047C	P25627	516
YCR048W	P25628	517
YCR050C	P25630	518
YCR051W	P25631	519
YCR052W	P25632	520
YCR053W	P16120	521
YCR054C	P25355	522
YCR057C	P25635	523
YCR059C	P25637	524
YCR060W	P25638	525
YCR061W	P25639	526
YCR063W	P25337	527
YCR065W	P25364	528
YCR066W	P10862	529
YCR067C	P25365	530
YCR068W	P25641	531
YCR069W	P25334	532
YCR071C	P25642	533
YCR072C	P25382	534
YCR073C	P25390	535
YCR073W-A	P37262	536
YCR075C	P17261	537
YCR076C	P25659	538
YCR077C	P25644	539
YCR079W	P25646	540
YCR081W	P25648	541
YCR082W	P25649	542
YCR083W	P25372	543
YCR084C	P16649	544
YCR086W	P25651	545
YCR087C-A	P37263	546
YCR088W	P15891	547
YCR089W	P25653	548
YCR090C	P25654	549
YCR091W	P25341	550
YCR092C	P25336	551
YCR093W	P25655	552
YCR094W	P25656	553
YCR095C	P25366	554
YCR096C	P0CY13	555
YCR097W	P0CY11	556
YCR098C	P25346	557
YCR099C	P25657	558
YCR100C	P25606	559
YCR101C	P25607	560
YCR102C	P25608	561
YCR105W	P25377	562
YCR106W	P25611	563
YDL001W	Q03441	564
YDL002C	Q03435	565
YDL003W	Q12158	566
YDL004W	Q12165	567
YDL005C	Q12124	568
YDL006W	P35182	569
YDL007W	P40327	570
YDL008W	Q12157	571
YDL010W	Q12438	572
YDL012C	Q12489	573
YDL013W	P32828	574
YDL014W	P15646	575
YDL015C	Q99190	576
YDL017W	P06243	577
YDL018C	Q12403	578
YDL019C	Q12451	579
YDL020C	Q03465	580
YDL021W	Q12008	581
YDL022W	Q00055	582
YDL024C	P52290	583
YDL025C	Q12100	584
YDL027C	Q07349	585
YDL028C	P54199	586
YDL029W	P32381	587
YDL030W	P19736	588
YDL031W	Q12389	589
YDL033C	Q12093	590
YDL035C	Q12361	591
YDL036C	Q12069	592
YDL037C	Q12140	593
YDL039C	Q12459	594
YDL040C	P12945	595
YDL042C	P06700	596
YDL043C	Q07350	597
YDL044C	P10849	598
YDL045C	P38913	599
YDL045W-A	O75012	600
YDL046W	Q12408	601
YDL047W	P20604	602
YDL049C	P50112	603
YDL051W	P33399	604
YDL052C	P33333	605
YDL053C	Q07362	606
YDL054C	Q07376	607
YDL055C	P41940	608
YDL056W	P39678	609
YDL057W	Q07379	610
YDL058W	P25386	611
YDL059C	Q12223	612
YDL060W	Q07381	613
YDL061C	P41058	614
YDL063C	Q07395	615
YDL065C	Q07418	616
YDL066W	P21954	617
YDL067C	P07255	618
YDL070W	Q07442	619
YDL072C	Q07451	620
YDL074C	Q07457	621
YDL075W	P0C2H8	622
YDL076C	Q07458	623
YDL077C	Q07468	624
YDL078C	P32419	625
YDL079C	P50873	626
YDL080C	Q07471	627
YDL081C	P05318	628
YDL082W	Q12690	629
YDL083C	P0CX52	630
YDL084W	Q07478	631
YDL085W	Q07500	632
YDL086W	Q07505	633
YDL087C	Q07508	634
YDL088C	Q05166	635
YDL089W	Q12066	636
YDL090C	P22007	637
YDL091C	Q12229	638
YDL092W	P38985	639
YDL093W	P52867	640
YDL095W	P33775	641
YDL097C	Q12377	642
YDL099W	Q12191	643
YDL100C	Q12154	644
YDL101C	P39009	645
YDL102W	P15436	646
YDL103C	P43123	647
YDL105W	P43124	648
YDL106C	P07269	649
YDL107W	P40990	650
YDL108W	P06242	651
YDL109C	Q12103	652
YDL110C	Q12513	653
YDL111C	Q12277	654
YDL112W	Q07527	655
YDL113C	Q07528	656
YDL115C	Q07532	657
YDL116W	P52891	658
YDL117W	Q07533	659
YDL118W	Q07535	660
YDL119C	Q07534	661
YDL120W	Q07540	662
YDL121C	Q07541	663
YDL123W	Q07549	664
YDL124W	Q07551	665
YDL125C	Q04344	666
YDL126C	P25694	667
YDL127W	P25693	668
YDL128W	Q99385	669
YDL129W	Q07555	670
YDL130W	P10622	671
YDL130W-A	P01098	672
YDL131W	Q12122	673
YDL132W	Q12018	674
YDL133W	Q12516	675
YDL134C	P23594	676
YDL135C	Q12434	677
YDL137W	P19146	678
YDL138W	Q12300	679
YDL139C	Q12334	680
YDL140C	P04050	681
YDL141W	P48445	682
YDL142C	Q07560	683
YDL143W	P39078	684
YDL144C	Q07589	685
YDL145C	P53622	686
YDL146W	Q12342	687
YDL147W	Q12250	688
YDL148C	Q99207	689
YDL149W	Q12142	690
YDL150W	P25441	691
YDL153C	Q12136	692
YDL154W	Q12175	693
YDL155W	P24870	694
YDL156W	Q12510	695
YDL157C	Q12082	696
YDL159W	P06784	697
YDL160C	P39517	698
YDL161W	Q12518	699
YDL164C	P04819	700
YDL165W	P06100	701
YDL166C	Q12055	702
YDL167C	P32770	703
YDL168W	P32771	704
YDL169C	P32772	705
YDL170W	P26370	706
YDL171C	Q12680	707
YDL173W	Q12515	708
YDL174C	P32891	709
YDL175C	Q12476	710
YDL176W	Q12027	711
YDL177C	Q12257	712
YDL178W	P46681	713
YDL179W	Q12477	714
YDL180W	Q12301	715
YDL181W	P01097	716
YDL182W	P48570	717
YDL183C	P48569	718
YDL184C	P0CX86	719
YDL185W	P17255	720
YDL186W	P48568	721
YDL188C	P23595	722
YDL189W	Q05672	723
YDL190C	P54860	724
YDL191W	P0CX84	725
YDL192W	P11076	726
YDL193W	Q12063	727
YDL194W	P10870	728
YDL195W	P38968	729
YDL197C	P32448	730
YDL198C	P38988	731
YDL199C	Q12407	732
YDL200C	P26188	733
YDL201W	Q12009	734
YDL202W	P36521	735
YDL203C	Q07622	736
YDL204W	Q12443	737
YDL206W	Q12424	738
YDL207W	Q12315	739
YDL208W	P32495	740
YDL209C	Q12046	741
YDL210W	P32837	742
YDL211C	Q12121	743
YDL212W	Q02774	744
YDL213C	Q07623	745
YDL214C	Q12310	746
YDL215C	P33327	747
YDL216C	Q12468	748
YDL217C	Q12328	749
YDL218W	Q07629	750
YDL219W	Q07648	751
YDL220C	P32797	752
YDL222C	Q07651	753
YDL223C	Q07653	754
YDL224C	Q07655	755
YDL225W	Q07657	756
YDL226C	P35197	757
YDL227C	P09932	758
YDL230W	P25044	759
YDL231C	Q07660	760
YDL232W	Q99380	761
YDL233W	Q07684	762
YDL234C	P48365	763
YDL235C	Q07688	764
YDL236W	P19881	765
YDL237W	Q07716	766
YDL238C	Q07729	767
YDL239C	Q07732	768
YDL240W	P35688	769
YDL241W	Q07738	770
YDL243C	Q07747	771
YDL247W	P0CD99	772
YDL248W	Q07788	773
YDR001C	P32356	774
YDR002W	P41920	775
YDR003W	Q03446	776
YDR004W	P25301	777
YDR005C	P41910	778
YDR006C	P40317	779
YDR007W	P00912	780
YDR009W	P13045	781
YDR011W	P32568	782
YDR012W	P49626	783
YDR013W	Q12488	784
YDR014W	Q03937	785
YDR016C	Q12248	786
YDR017C	Q12494	787
YDR018C	Q12185	788
YDR019C	P48015	789
YDR020C	Q12084	790
YDR021W	Q12099	791
YDR022C	Q12421	792
YDR023W	P07284	793
YDR026C	Q12457	794
YDR027C	Q12071	795
YDR028C	Q00816	796
YDR030C	Q12021	797
YDR031W	Q04341	798
YDR032C	Q12335	799
YDR033W	Q12117	800
YDR034C	Q12472	801
YDR034W-B	Q6Q5X2	802
YDR035W	P14843	803
YDR036C	P28817	804
YDR037W	P15180	805
YDR038C	Q12691	806
YDR039C	Q01896	807
YDR041W	Q03201	808
YDR042C	Q03205	809
YDR043C	Q03125	810
YDR044W	P11353	811
YDR045C	Q04307	812
YDR046C	P41815	813
YDR047W	P32347	814
YDR049W	Q04311	815
YDR050C	P00942	816
YDR051C	Q99288	817
YDR052C	P32325	818
YDR054C	P14682	819
YDR055W	Q12355	820
YDR056C	Q12025	821
YDR057W	Q99220	822
YDR058C	P54857	823
YDR059C	P15732	824
YDR060W	Q12176	825
YDR061W	Q12298	826
YDR062W	P40970	827
YDR063W	Q12156	828
YDR064W	P05756	829
YDR067C	Q12454	830
YDR068W	P54858	831
YDR069C	P32571	832
YDR070C	Q12497	833
YDR071C	Q12447	834
YDR072C	P38954	835
YDR073W	P38956	836
YDR074W	P31688	837
YDR075W	P32345	838
YDR076W	P38953	839
YDR077W	Q01589	840
YDR078C	P38957	841
YDR080W	P38959	842
YDR081C	P32896	843
YDR082W	P38960	844
YDR083W	P38961	845
YDR084C	P38962	846
YDR085C	P33304	847
YDR086C	P35179	848
YDR087C	P35178	849
YDR088C	Q02775	850
YDR089W	P38966	851
YDR090C	Q03193	852
YDR091C	Q03195	853
YDR092W	P52490	854
YDR093W	Q12675	855
YDR096W	Q03833	856
YDR097C	Q03834	857
YDR098C	Q03835	858
YDR099W	P34730	859
YDR100W	Q03860	860
YDR101C	Q03862	861
YDR103W	P32917	862
YDR104C	Q03868	863
YDR105C	Q12116	864
YDR106W	Q04549	865
YDR107C	Q04562	866
YDR108W	P46944	867
YDR109C	Q04585	868
YDR110W	O13329	869
YDR111C	P52892	870
YDR113C	P40316	871
YDR115W	Q04598	872
YDR116C	Q04599	873
YDR117C	Q04600	874
YDR118W	Q04601	875
YDR119W	Q2V2P9	876
YDR120C	P15565	877
YDR121W	Q04603	878
YDR122W	P13185	879
YDR123C	P26798	880
YDR124W	Q04608	881
YDR125C	Q04623	882
YDR126W	Q04629	883
YDR127W	P08566	884
YDR128W	Q03897	885
YDR129C	P32599	886
YDR130C	Q03898	887
YDR131C	Q03899	888
YDR132C	Q03900	889
YDR135C	P39109	890
YDR137W	P16664	891
YDR138W	P17629	892
YDR139C	Q03919	893
YDR140W	Q03920	894
YDR141C	Q03921	895
YDR142C	P39108	896
YDR143C	P22470	897
YDR144C	P53379	898
YDR145W	Q03761	899
YDR146C	P08153	900
YDR147W	Q03764	901
YDR148C	P19262	902
YDR150W	Q00402	903
YDR151C	P47976	904
YDR153C	Q03769	905
YDR155C	P14832	906
YDR156W	P50106	907
YDR158W	P13663	908
YDR159W	P46674	909
YDR160W	Q03770	910
YDR161W	Q03771	911
YDR162C	Q12163	912
YDR163W	Q03772	913
YDR164C	P30619	914
YDR165W	Q03774	915
YDR166C	P89102	916
YDR167W	Q12030	917
YDR168W	P06101	918
YDR169C	Q12427	919
YDR170C	P11075	920
YDR171W	Q12329	921
YDR172W	P05453	922
YDR173C	P07250	923
YDR174W	Q03973	924
YDR175C	Q03976	925
YDR176W	P32494	926
YDR177W	P21734	927
YDR178W	P37298	928
YDR179C	Q03981	929
YDR179W-A	Q03983	930
YDR180W	Q04002	931
YDR181C	Q04003	932
YDR182W	P40986	933
YDR183W	Q04004	934
YDR184C	Q04005	935
YDR185C	Q04006	936
YDR186C	Q04007	937
YDR188W	P39079	938
YDR189W	P22213	939
YDR190C	Q03940	940
YDR191W	P53688	941
YDR192C	P49686	942
YDR194C	P15424	943
YDR195W	P42073	944
YDR196C	Q03941	945
YDR197W	P14905	946
YDR198C	Q03942	947
YDR200C	Q03944	948
YDR201W	Q03954	949
YDR202C	Q03956	950
YDR204W	O13525	951
YDR205W	Q03455	952
YDR206W	Q03466	953
YDR207C	P39001	954
YDR208W	P38994	955
YDR211W	P32501	956
YDR212W	P12612	957
YDR213W	Q12151	958
YDR214W	Q12449	959
YDR216W	P07248	960
YDR217C	P14737	961
YDR218C	Q04921	962
YDR219C	Q04922	963
YDR221W	Q04924	964
YDR222W	Q04925	965
YDR223W	Q04930	966
YDR224C	P02293	967
YDR225W	P04911	968
YDR226W	P07170	969
YDR227W	P11978	970
YDR228C	P39081	971
YDR229W	Q04934	972
YDR231C	Q04935	973
YDR232W	P09950	974
YDR233C	Q04947	975
YDR234W	P49367	976
YDR235W	Q03776	977
YDR236C	Q03778	978
YDR237W	P36519	979
YDR238C	P41810	980
YDR239C	Q03780	981
YDR240C	Q03782	982
YDR242W	P22580	983
YDR243C	P23394	984
YDR244W	P35056	985
YDR246W	Q03784	986
YDR247W	Q03785	987
YDR248C	Q03786	988
YDR251W	P37304	989
YDR252W	P40314	990
YDR253C	Q12041	991
YDR254W	P38907	992
YDR255C	Q12508	993
YDR256C	P15202	994
YDR257C	Q12504	995
YDR258C	P33416	996
YDR259C	Q03935	997
YDR260C	Q12379	998
YDR261C	Q07793	999
YDR263C	Q12086	1000
YDR264C	P39010	1001
YDR265W	Q05568	1002
YDR266C	Q05580	1003
YDR267C	Q05583	1004
YDR270W	P38995	1005
YDR272W	Q05584	1006
YDR273W	Q05610	1007
YDR275W	Q05611	1008
YDR276C	P87284	1009
YDR277C	P35198	1010
YDR279W	Q05635	1011
YDR280W	Q05636	1012
YDR283C	P15442	1013
YDR284C	Q05521	1014
YDR285W	P31111	1015
YDR286C	Q05530	1016
YDR287W	Q05533	1017
YDR288W	Q05541	1018
YDR289C	Q05543	1019
YDR291W	Q05549	1020
YDR292C	P32916	1021
YDR293C	P24276	1022
YDR294C	Q05567	1023
YDR295C	Q06629	1024
YDR296W	Q06630	1025
YDR297W	P38992	1026
YDR298C	P09457	1027
YDR299W	Q06631	1028
YDR300C	P32264	1029
YDR301W	Q06632	1030
YDR303C	Q06639	1031
YDR304C	P35176	1032
YDR306C	Q06640	1033
YDR307W	Q06644	1034
YDR308C	P47822	1035
YDR309C	Q06648	1036
YDR310C	P46676	1037
YDR311W	P32776	1038
YDR312W	Q12153	1039
YDR313C	Q06651	1040
YDR314C	Q06665	1041
YDR315C	Q06667	1042
YDR316W	P0C2I2	1043
YDR317W	Q06674	1044
YDR318W	Q06675	1045
YDR319C	Q06676	1046
YDR320C	P69851	1047
YDR321W	P38986	1048
YDR322C-A	P81449	1049
YDR322W	Q06678	1050
YDR323C	P32609	1051
YDR324C	Q06679	1052
YDR325W	Q06680	1053
YDR326C	Q06681	1054
YDR328C	P52286	1055
YDR329C	P28795	1056
YDR330W	Q06682	1057
YDR331W	P49018	1058
YDR332W	Q06683	1059
YDR333C	Q05468	1060
YDR334W	Q05471	1061
YDR335W	P52918	1062
YDR336W	Q05473	1063
YDR337W	P21771	1064
YDR338C	Q05497	1065
YDR339C	Q05498	1066
YDR341C	Q05506	1067
YDR342C	P39004	1068
YDR343C	P39003	1069
YDR345C	P32466	1070
YDR346C	Q05515	1071
YDR347W	P10662	1072
YDR348C	Q05518	1073
YDR349C	Q06325	1074
YDR350C	P50273	1075
YDR352W	Q06328	1076
YDR353W	P29509	1077
YDR354W	P07285	1078
YDR356W	P32380	1079
YDR357C	Q06333	1080
YDR358W	Q06336	1081
YDR359C	Q06337	1082
YDR361C	Q06338	1083
YDR362C	Q06339	1084
YDR363W	O94742	1085
YDR363W-A	O94742	1086
YDR364C	P40968	1087
YDR365C	Q06344	1088
YDR366C	P87287	1089
YDR367W	Q06346	1090
YDR368W	Q12458	1091
YDR369C	P33301	1092
YDR372C	Q06385	1093
YDR373W	Q06389	1094
YDR374C	Q06390	1095
YDR375C	P32839	1096
YDR376W	P48360	1097
YDR377W	Q06405	1098
YDR378C	Q06406	1099
YDR379W	Q06407	1100
YDR380W	Q06408	1101
YDR381W	Q12159	1102
YDR382W	P02400	1103
YDR383C	Q12493	1104
YDR384C	Q12359	1105
YDR386W	Q04149	1106
YDR387C	Q04162	1107
YDR388W	P39743	1108
YDR389W	P17121	1109
YDR390C	P52488	1110
YDR391C	Q04170	1111
YDR392W	P06844	1112
YDR394W	P33298	1113
YDR397C	Q92317	1114
YDR398W	Q04177	1115
YDR399W	Q04178	1116
YDR400W	Q04179	1117
YDR402C	P21595	1118
YDR403W	P21623	1119
YDR404C	P34087	1120
